"assay_name","samp_name","technical_rep_id","pcr_plate_id","well_id","detected_notDetected","estimatedNumberOfCopies","estimatedNumberOfCopies_unit","estimatedNumberOfCopies_method","estimatedNumberOfCopies_error","estimatedNumberOfCopies_error_type","quantificationCycle","rfu","positivePartitions","acceptedPartitions","partitionVolumeMicroliters","concentrationInReaction","concentrationInReaction_unit","volumeFilteredLiters","dilutionFactor","dataset"
"Tt_Cytb","52345-540",2,"dPB127","F05","detected",229.816957870947,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",23,21559,0.00085,1.25577557086945,"copies/uL",3.005333333,1,"field survey"
"Tt_Cytb","52345-540",3,"dPB127","F09","detected",209.599422659598,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",21,21582,0.00085,1.14530205726624,"copies/uL",3.005333333,1,"field survey"
"Tt_Cytb","52345-541",1,"dPB125","C02","detected",631.508500961288,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",62,21169,0.00085,3.4507155418396,"copies/uL",3.005333333,1,"field survey"
"Tt_Cytb","52345-541",2,"dPB125","C06","detected",608.884436811147,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",58,20538,0.00085,3.32709217071533,"copies/uL",3.005333333,1,"field survey"
"Tt_Cytb","52345-541",3,"dPB125","C10","detected",583.969797101447,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",58,21413,0.00085,3.19095253944397,"copies/uL",3.005333333,1,"field survey"
"Tt_Cytb","52345-542",1,"dPB126","H01","detected",211.92939837022,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",19,19312,0.00085,1.15803360939026,"copies/uL",3.005333333,1,"field survey"
"Tt_Cytb","52345-542",2,"dPB126","H05","detected",200.995791001857,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",19,20362,0.00085,1.09828972816467,"copies/uL",3.005333333,1,"field survey"
"Tt_Cytb","52345-542",3,"dPB126","H09","detected",340.416257992507,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",35,22154,0.00085,1.86011695861816,"copies/uL",3.005333333,1,"field survey"
"Tt_Cytb","52345-543",1,"dPB127","D02","detected",440.478765670673,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",43,21063,0.00085,2.40421319007874,"copies/uL",3.002,1,"field survey"
"Tt_Cytb","52345-543",2,"dPB127","D06","detected",247.999523418266,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",24,20871,0.00085,1.35362648963928,"copies/uL",3.002,1,"field survey"
"Tt_Cytb","52345-543",3,"dPB127","D10","detected",352.993091291638,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",35,21389,0.00085,1.92670047283173,"copies/uL",3.002,1,"field survey"
"Tt_Cytb","52345-544",1,"dPB126","F02","detected",214.565139782589,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",18,18091,0.00085,1.17113554477692,"copies/uL",3.002,1,"field survey"
"Tt_Cytb","52345-544",2,"dPB126","F06","detected",305.560818916171,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",30,21177,0.00085,1.66780650615692,"copies/uL",3.002,1,"field survey"
"Tt_Cytb","52345-544",3,"dPB126","F10","detected",270.763261964696,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",27,21507,0.00085,1.47787511348724,"copies/uL",3.002,1,"field survey"
