"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[28,2]",6.48516999506022,0.00228598769253704,0.17388982794824,6.14481138608195,6.36691709367097,6.48574676694169,6.6046642109382,6.82294745509888,5786.29511297449,0.99986409487976
"mu[28,3]",6.0767121400646,0.00232386443625776,0.1759644159692,5.73300851621117,5.95640793675786,6.07785822789489,6.1979101699658,6.416733846169,5733.60969036867,0.999840830731086
"mu[28,4]",5.46347360406726,0.00354213721733174,0.2435541525832,4.98304389833936,5.30220040985322,5.46571072226651,5.63266786901938,5.91880137101008,4727.81326765483,0.999604770875435
"mu[29,1]",7.41465299338535,0.00416403576859058,0.273650754907852,6.89879190776467,7.22509093720523,7.40942676278682,7.5979789526642,7.96415786434543,4318.8129835111,1.00005033870105
"mu[29,2]",6.72857814449805,0.00223208494107886,0.173817380091074,6.38174761368507,6.61053921778428,6.72994675816696,6.84863864151068,7.06362776790709,6064.0805894051,1.00060927975021
"mu[29,3]",6.32539081454302,0.00226501753469782,0.175715523716446,5.9722191781848,6.205945504144,6.32733010905051,6.44697749784707,6.66809922966541,6018.34563255493,1.00059848767454
"mu[29,4]",5.78459877622759,0.00326454352959969,0.235624199753233,5.31352634088238,5.63151409277562,5.78487604279688,5.94765075635427,6.23316865056482,5209.48578548388,1.00029475305252
"mu[30,1]",6.15177894843168,0.00418258569566101,0.287066272634462,5.58435547309792,5.95752712111978,6.15524035875853,6.34406571623056,6.70807550064433,4710.58283197022,0.999847382103062
"mu[30,2]",5.15696607967493,0.00231017234565731,0.177051378916243,4.81065480665664,5.0401623564202,5.15386032086266,5.27626990882049,5.50241032664039,5873.67436239865,1.00042897869104
"mu[30,3]",4.7428634509204,0.00233602235680732,0.179126406661954,4.39277282299768,4.62386562035224,4.73958133735113,4.86374330055896,5.09236865216984,5879.83634027054,1.00047627821319
"mu[30,4]",4.05203414628231,0.00340630517780714,0.244652476769386,3.5768432399095,3.88569298094377,4.05646487213049,4.21882897654331,4.52298415552298,5158.60321076814,1.00078240333573
"mu[31,1]",7.20037024104699,0.00418357077595032,0.28379507705776,6.66924535633184,6.99985822007112,7.19397727167605,7.39251833737006,7.76619687385554,4601.6700324893,0.999896140205238
"mu[31,2]",6.44639864805522,0.00225163036125158,0.174108541330771,6.09273249499526,6.33427899626922,6.44372587296945,6.56447306271264,6.79257878593521,5979.23966973293,0.99994096645011
"mu[31,3]",6.04081085815772,0.00227913878955665,0.176022557907785,5.68374090196993,5.9279540079834,6.03837739723732,6.1603871330144,6.39039054729192,5964.78934088835,0.99997448573066
"mu[31,4]",5.46702307191998,0.00331061418976266,0.239006342603149,4.99248662591295,5.30907118974301,5.47303611011003,5.62729628673562,5.92964131228256,5211.96760804551,1.00031957184367
"mu[32,1]",6.80241192498486,0.00422905388928463,0.287262075868644,6.25075323731685,6.60745250437738,6.79336450945805,6.99295463410107,7.38167256801039,4613.92096147886,0.999718465620465
"mu[32,2]",5.80585596792839,0.00228790680216476,0.173889473782964,5.4578863053029,5.69074774235152,5.80604483300295,5.9234784362981,6.1476762160508,5776.56849711038,1.00014578107495
"mu[32,3]",5.39169171304297,0.00231853879888889,0.175972589687123,5.03906383509081,5.2753317247592,5.39148399928951,5.51178116676212,5.73755449607124,5760.51504147035,1.0001881519265
"mu[32,4]",4.70001532062618,0.00338401793670233,0.242531641222602,4.21766018467196,4.53869060380501,4.7055071778985,4.86512169680917,5.16925030546929,5136.54974860232,1.00048242608325
"mu[33,1]",7.17516909179179,0.00367170202735091,0.262285419921103,6.69078081148764,6.98924736254291,7.16917002247111,7.3471597637722,7.70577595954799,5102.85749619664,1.00050812005451
"mu[33,2]",6.56632935957271,0.00229774392613002,0.175691535369134,6.22517467605123,6.44916667718527,6.56432140772969,6.68023883418169,6.91304104252815,5846.53323482695,0.999981071722968
"mu[33,3]",6.1658726436723,0.00233915008130566,0.177296226286756,5.81992853928102,6.04710974927558,6.16503195332533,6.28102713479557,6.51327033534091,5744.90443960292,0.999978341061781
"mu[33,4]",5.66261451768134,0.00337290375187134,0.228955825051062,5.20882053981867,5.51388844200553,5.66421380190021,5.81656732942047,6.10005777911967,4607.81991598659,1.00011475829822
"mu[34,1]",7.86032034731157,0.00417469168032733,0.276782742091672,7.33256900729805,7.66507924863976,7.85393116356691,8.04608362438774,8.41889217623788,4395.71171582444,1.00003631653899
"mu[34,2]",7.14827142516419,0.00226938011632403,0.177566404321637,6.80640052257158,7.02666039844796,7.14678138507409,7.26943260149865,7.49766582299422,6122.19431981973,1.00055425501401
"mu[34,3]",6.74416579311344,0.00229982824287836,0.179496083064878,6.39509969458611,6.62085234772098,6.7435032999521,6.86662494198665,7.09624533028313,6091.42842883096,1.00054066078833
"mu[34,4]",6.19075114696741,0.00333254787477462,0.239769138753006,5.71542946638128,6.02758546129356,6.19565670166999,6.35609308847602,6.65153213478612,5176.47084542607,1.00022032124114
"mu[35,1]",4.59650506867336,0.00426059767665906,0.2895928357534,4.02818945469052,4.40374184628234,4.59864334103169,4.79271070777767,5.15423793880396,4619.92127237498,0.999917027922331
"mu[35,2]",3.60238961030277,0.00242673318538574,0.187367517246098,3.23757075243962,3.47654855091956,3.6029816879493,3.72818698963661,3.97541515514398,5961.34897486375,1.0002700968596
"mu[35,3]",3.18831163818999,0.00249549970111361,0.190657933738736,2.81516262122044,3.06031033838285,3.1896769787098,3.31622969235584,3.5697489765913,5837.06755588991,1.000295765853
"mu[35,4]",2.49782125374024,0.00409378390324165,0.2720070884107,1.94845403457139,2.32198228250072,2.4984535627092,2.6780250395283,3.03868568460158,4414.79574647918,1.00044540271467
"mu[36,1]",5.26096058587778,0.00380962927354761,0.284417595369752,4.71619533287605,5.0705605026393,5.25907803696734,5.45256166428625,5.83089480436389,5573.75006197664,1.00017611628905
"mu[36,2]",4.35669513855651,0.00227529333982311,0.172650594114267,4.01636309601385,4.23822449177117,4.35607580231654,4.4737050229025,4.69024774255869,5757.86347621421,0.99985591540791
"mu[36,3]",3.94579377461839,0.00230475844191179,0.174578075747845,3.60233481680303,3.82721005933678,3.94608882026592,4.06235344966667,4.28483637431816,5737.57764451194,0.999828455999413
"mu[36,4]",3.29896775661953,0.00319556130450628,0.238347801522914,2.82578077652477,3.14184103495195,3.30072700837768,3.46230582192673,3.76970494026484,5563.2425329,0.999648296597916
"mu[37,1]",6.59838163903067,0.00390409180637492,0.275347270857574,6.08355140238434,6.40452506974971,6.59069677648247,6.78161675438145,7.1538424800824,4974.18013852794,0.999846857058258
"mu[37,2]",5.90558264460889,0.0025302320453838,0.173796902996425,5.56417501611351,5.79096829685725,5.90517392167633,6.02017952827817,6.2496094265374,4718.05894950366,0.999850746699561
"mu[37,3]",5.50215758540461,0.00257160785109134,0.175753426508071,5.15685198491287,5.38642197257787,5.50072439979926,5.61911099588006,5.84831413980829,4670.87360874748,0.9998601085689
"mu[37,4]",4.95809781733313,0.00365424915894175,0.237031977570426,4.47625497269688,4.80266509080124,4.96388075699046,5.12251623760062,5.40335751716101,4207.43648262954,0.999960994905518
"mu[38,1]",7.98865019402983,0.00396405846771282,0.278153909322385,7.46948737231933,7.79879319888546,7.97663274989048,8.17234256371681,8.53970023004301,4923.68469154705,1.00004447232478
"mu[38,2]",7.27913127250002,0.00221043561164522,0.174762607306222,6.92889561945835,7.16457833165608,7.27852963609686,7.3933335532993,7.61444625935095,6250.88189361742,1.0000443899239
"mu[38,3]",6.8751150875239,0.00223250170501984,0.176422763942771,6.51809726883019,6.75916758799877,6.87500653556216,6.98991751569266,7.21481396542171,6244.90225111071,1.00003400799173
"mu[38,4]",6.3229299445554,0.00312463078920293,0.233736529540855,5.84235601347584,6.16794041351449,6.32665216842807,6.48207649371821,6.75939395937555,5595.71732217275,0.999916282966516
"mu[39,1]",7.06113796984994,0.00423617179112729,0.290082622158206,6.51616039878337,6.86365701448034,7.05774684643779,7.25440501790431,7.63854679114798,4689.17344838483,0.999668273349697
"mu[39,2]",6.12789871948334,0.00245085656940867,0.178332683088407,5.78034665930818,6.00468624175019,6.12723194370037,6.24737057519721,6.4826549809527,5294.51393442455,1.00017051429245
"mu[39,3]",5.71597299930386,0.00249079974717488,0.180684817813492,5.36292012131378,5.59326111905091,5.71532876268772,5.83660203097525,6.07580667798785,5262.1799846804,1.00019783539529
"mu[39,4]",5.05506659624023,0.00360112279513687,0.250814621668554,4.55813697213739,4.88714069203182,5.05569769429883,5.22620993935355,5.5413750612312,4850.98397889407,1.00031324782133
"mu[40,1]",4.49947726826063,0.00409522870288044,0.297961638507789,3.93264098919712,4.29510914880314,4.49730579671987,4.70294120170862,5.09653580610789,5293.76169003607,1.00003122541388
"mu[40,2]",3.3307120166957,0.00400112863392636,0.271134999547789,2.79196440369389,3.14762983945726,3.32730495978849,3.51820206358155,3.85977087649202,4592.04501425065,1.00009344467667
"mu[40,3]",2.91045937688638,0.00415551113002341,0.278688378840618,2.35893570304899,2.72176153977979,2.90656387626163,3.10212652216421,3.45357045099159,4497.68275133063,1.00013539015073
"mu[40,4]",2.13509451683502,0.00657708688079589,0.408940994253285,1.32357334865824,1.85844219112246,2.1325154939568,2.41508621978065,2.92815117671611,3865.93136672698,1.00050762252623
"mu[41,1]",5.53151477155085,0.00417282912971168,0.287153856117632,4.96291233668695,5.34364730443007,5.53098633640368,5.72497118536826,6.09426209247312,4735.52465949506,0.999620768408106
"mu[41,2]",4.31465370838863,0.00237978619237987,0.186837820607786,3.93876241941666,4.1930261089808,4.31598818018793,4.43521716447748,4.67956539368558,6163.8733230674,1.00056813197327
"mu[41,3]",3.89270066201839,0.00242098179210229,0.189867259128363,3.5107567423444,3.76793046639047,3.89449688250852,4.0168303383657,4.26264192481524,6150.59478693268,1.00059501677624
"mu[41,4]",3.09396270364672,0.00362939663370183,0.266963857464907,2.56910713761118,2.91469321509423,3.09350522903739,3.27707396019624,3.61492092193724,5410.48346100904,1.0005942642629
"mu[42,1]",5.57325376734237,0.00450894777625789,0.290193621436784,5.03141155781137,5.37234310753662,5.56378224097191,5.77001707933941,6.14855743844742,4142.14515548443,1.00027303404232
"mu[42,2]",4.65365150906795,0.00243398549118786,0.177386398198292,4.30281558271734,4.53523912167319,4.6541637702901,4.77150986916676,5.00379999633637,5311.34681967371,0.9999384637376
"mu[42,3]",4.24220791882982,0.00248196042206319,0.179557232399904,3.88672781101446,4.12219905565657,4.24304113320163,4.36198761505189,4.59833471957647,5233.78769596821,0.999904419830181
"mu[42,4]",3.58792867822334,0.00372070086485974,0.247308821363008,3.09531604557423,3.42069866193624,3.59096842086629,3.75004251925033,4.0773497689141,4418.04062392085,0.999662385004854
"mu[43,1]",6.67401633892544,0.0037616329162951,0.256640279700113,6.20717958646079,6.48725023293596,6.66186377654869,6.84578280104298,7.20503166493023,4654.75487695063,0.999956509387506
"mu[43,2]",6.08550502398569,0.00215612505011027,0.167529354673258,5.76596391305288,5.97383416157978,6.08340361746111,6.19573375140743,6.41669110953689,6037.17744149839,0.999759487449575
"mu[43,3]",5.68576701046219,0.00218415659789173,0.169071148787706,5.36080835569122,5.57264451388513,5.68433758451066,5.7965827826218,6.01610932806399,5991.99526428122,0.999743540100116
"mu[43,4]",5.19238787559305,0.00311989703545754,0.220362320721821,4.74359570220943,5.04190263442533,5.19721466067667,5.34285373397853,5.61751728221957,4988.77769810435,0.999621483249387
"mu[44,1]",7.5926987853554,0.00406962384981471,0.284700186075571,7.06080252910599,7.39231900488184,7.58408737680982,7.77986933093002,8.16839786269091,4894.03377729717,0.999955098379724
"mu[44,2]",6.76484562985093,0.00217116304897365,0.170152139226565,6.43558015343092,6.65158113701167,6.76234831461818,6.87537233915385,7.10692157311273,6141.71909244213,0.999835191257937
"mu[44,3]",6.35664578935163,0.00220153476843088,0.172208201264097,6.02631540508749,6.24107269536718,6.35391460356949,6.46966856516503,6.70099587615006,6118.66341975454,0.999842911864806
"mu[44,4]",5.74695381588182,0.00324467025022331,0.238647451318643,5.27245497741145,5.5869831640065,5.74395251317129,5.9094431966131,6.20857421246801,5409.69110548534,0.999964065984303
"mu[45,1]",5.46587650349086,0.00357871459590913,0.25950556799027,4.98941079253625,5.28523960802692,5.45792816586834,5.63286443781943,6.00370262883353,5258.22580255544,0.99957321257245
"mu[45,2]",4.86367044111548,0.00246402677277929,0.17531573255584,4.52665186761992,4.74417769596958,4.8628567854167,4.98589475342486,5.20304930557767,5062.33564832752,1.0006642496363
"mu[45,3]",4.46344825573551,0.00251294673478124,0.177091183551781,4.12260209102854,4.34298421832318,4.46166564234104,4.58665222728532,4.80332244977267,4966.23555023051,1.00070244910661
"mu[45,4]",3.96341389107287,0.00360421789037931,0.230759299802561,3.50216327899125,3.80881991339088,3.96674891196186,4.1242531052525,4.40094384722393,4099.1739568332,1.00081364025315
"mu[46,1]",6.80178327009878,0.00387145504169694,0.252223581409722,6.33600257612425,6.6236841023731,6.79564188940699,6.97123065164613,7.31661205651157,4244.4647940487,0.999834667101457
"mu[46,2]",6.26755727587594,0.00227796090715466,0.174898782296859,5.92831188949638,6.14884508873053,6.26797176244966,6.38827278638595,6.60579106434329,5894.96238286439,1.00069026590107
"mu[46,3]",5.86973849632402,0.00230394408900121,0.176181639122096,5.52865672326096,5.74924668235665,5.86983706258957,5.99092089228859,6.21176384169973,5847.59681756851,1.00072639404377
"mu[46,4]",5.40274037253107,0.00310964646087068,0.220067344403799,4.95234739853358,5.25746900728381,5.40793401157076,5.55384812020579,5.82305276704347,5008.28659093694,1.00091672134556
"mu[47,1]",3.40991722465855,0.00485239224751055,0.293069193098143,2.83814756565307,3.21332632679318,3.41176760552808,3.60556603108385,3.98174724918963,3647.77915097286,0.999879829394965
"mu[47,2]",2.41986797373437,0.00442305893310724,0.299643940071969,1.83009334463429,2.21850520498632,2.42187275167176,2.61605344000029,3.0138874581624,4589.50181725976,1.00003440721013
"mu[47,3]",2.00593376062244,0.00458841554568615,0.307695427988862,1.40024645680826,1.7994147275655,2.00795967320077,2.20786033483532,2.61179146308966,4496.93490826269,1.00006045714372
"mu[47,4]",1.31741942904047,0.00737645701529427,0.441342606730829,0.437867718877248,1.01954606339801,1.32332818235655,1.62480702568161,2.15539086306811,3579.77787527794,1.00029213635573
"mu[48,1]",3.33027273416106,0.00406107837218355,0.288127142966104,2.78198038087865,3.12981830136959,3.32323773521223,3.52428749673784,3.89505724179076,5033.68001131483,0.999956337641856
"mu[48,2]",2.48874341160526,0.00373173764347806,0.28938132522117,1.91610041498453,2.29467535407033,2.49340786987949,2.69118745214357,3.02865027550193,6013.38202955551,0.999888289831016
"mu[48,3]",2.08006005615092,0.00384954440935157,0.296273201792189,1.49479320887339,1.88090528662473,2.08597045651381,2.28798672526897,2.63102537151665,5923.3319752794,0.999891331200595
"mu[48,4]",1.46372188238799,0.00596951328304582,0.413542204936787,0.611380205749397,1.18709668250245,1.47967326454953,1.76041193747943,2.21393239223904,4799.12246181917,0.999930196850567
"mu[49,1]",5.97211125529665,0.00426082306368254,0.287095067147747,5.43028991356845,5.77222318027279,5.96825119098324,6.17015562644956,6.52962984536075,4540.08999053364,0.999985419047195
"mu[49,2]",4.99602312198969,0.00231465870867214,0.174172279201251,4.65197490795175,4.88017847632633,4.99655737000073,5.1098058458091,5.33909792813473,5662.18612754281,1.00030936061121
"mu[49,3]",4.58258249813648,0.00235190919538493,0.176325140807187,4.23834308294476,4.46539828487942,4.58277420768047,4.69737925131152,4.92880574581476,5620.6608196717,1.00033939924594
"mu[49,4]",3.90085284413646,0.00354212222453255,0.243784349186901,3.42632572098947,3.73637431305847,3.89722412438919,4.06292690563936,4.37964239075298,4736.79462949744,1.00053991482922
"mu[50,1]",5.76885732069316,0.00428853539215911,0.287296787638303,5.22659845043671,5.57050780508617,5.76604365553157,5.96309512069337,6.33738307510066,4487.90384016221,1.00048021363749
"mu[50,2]",4.73676919712014,0.00243405985604344,0.181300443014806,4.37506153537133,4.61285788029689,4.73925281961128,4.86075734857963,5.08808660757366,5547.98429570304,1.00100905090157
"mu[50,3]",4.32134871789706,0.00247975063999821,0.184292319359546,3.95495087493408,4.19447057557074,4.32425107390846,4.44696127092129,4.67962460207385,5523.29766966106,1.00101050685894
"mu[50,4]",3.61240477568864,0.00372254524539138,0.262151023307634,3.09795665687331,3.43538168455426,3.61466636103711,3.79082603255718,4.11611318030281,4959.33156201292,1.00086914765227
"mu[51,1]",5.93201499330478,0.00368543805716316,0.278577716014294,5.38859914613818,5.74380771180391,5.92788298790898,6.12468170332783,6.48623077988759,5713.66159068474,1.00065138310029
"mu[51,2]",4.85268901039057,0.00229761057537066,0.17226326018795,4.51486154048059,4.73755002111699,4.85497280545252,4.97021230855729,5.18851320327488,5621.24457504921,0.999935327593295
"mu[51,3]",4.43559845713651,0.00233275542007419,0.174742236996922,4.09149760135495,4.31930214662084,4.43712662446908,4.55474071829888,4.77632502987307,5611.22092258116,0.999935824208808
"mu[51,4]",3.70369835525108,0.00325863881730761,0.245033357033656,3.21515688995044,3.53730701122141,3.70803230030059,3.86936314681911,4.17990793698187,5654.28854033369,1.00016714650889
"mu[52,1]",6.00939900365062,0.00431600572489046,0.278619584287211,5.47340840453324,5.81467869367496,6.00925424170385,6.19757835270683,6.55778436958224,4167.34308068456,1.00100960591631
"mu[52,2]",5.29895110827588,0.00229539081496425,0.179279929863572,4.94421103974501,5.18029771215138,5.2972411382658,5.42130146818568,5.64888420581997,6100.28419879551,0.999716492507045
"mu[52,3]",4.89490207983235,0.00232696599039731,0.181007285277492,4.53909244831015,4.77491346677141,4.89350330328216,5.01973476307143,5.24841602998485,6050.78940825576,0.999701341085275
"mu[52,4]",4.34226548389335,0.00353719416026357,0.23823549772196,3.86151160567191,4.17894821673566,4.34828670125993,4.50747989361481,4.79566083324989,4536.23084478641,0.999959185007988
"mu[53,1]",6.25606345614742,0.00385960653294035,0.2830189655958,5.70581700553937,6.06615478331536,6.25104309192196,6.44455054125306,6.82411875248654,5377.06161456615,1.00018512640985
"mu[53,2]",5.47389713922212,0.00233380781569845,0.177817520913205,5.13209807228382,5.3510558599255,5.47331731094005,5.59438992139338,5.82092766861543,5805.22320280463,0.999831809725984
"mu[53,3]",5.0673125370874,0.00237033561170077,0.179635242454156,4.7204701426842,4.94264406891133,5.06821456062184,5.18837801838681,5.41784154790673,5743.32518044787,0.99984096011867
"mu[53,4]",4.47982297448439,0.00336456130579119,0.239916896349464,4.00696682688389,4.31774830892309,4.48122478188887,4.64694383691129,4.94427192428293,5084.69347606893,1.00006327790362
"mu[54,1]",6.75769001846754,0.00410066164025963,0.267384361391118,6.25948039696923,6.57183432391553,6.75027720499843,6.93574333971644,7.29701426900805,4251.71489519011,0.999822138351951
"mu[54,2]",6.07678853826147,0.00223928247791186,0.172533257110583,5.74106453598032,5.96286948385896,6.07725615579715,6.19260346770639,6.4128573928896,5936.4645471843,0.999824487482297
"mu[54,3]",5.67378411051259,0.0022711209400669,0.174224802152828,5.3330816397304,5.55942717243592,5.67522744729527,5.79214390848471,6.01221392196954,5884.90473538491,0.999826689144213
"mu[54,4]",5.13550617167521,0.00325756176387779,0.229536290918279,4.67792451991748,4.9807003861538,5.13933460529137,5.29384752989243,5.56659062026671,4964.97883693495,0.999851191138829
"mu[55,1]",5.33227399445683,0.00385547602104416,0.289746338132438,4.77795886737798,5.12840244413136,5.32476811725919,5.53093592590706,5.89764160942515,5647.80767388358,0.999804710904711
"mu[55,2]",3.96544944729086,0.00229078149064616,0.1763627668394,3.61883198510059,3.85002729237931,3.9679025678173,4.07991211758936,4.3068627173836,5927.15761786495,0.99964469407993
"mu[55,3]",3.53819450697958,0.0023288519997157,0.179387775896588,3.18273413214571,3.41947803034957,3.53977493741729,3.65639649032765,3.88505471016187,5933.37655791505,0.999655277480074
"mu[55,4]",2.66657886675434,0.00347161258545318,0.259523643941654,2.14794746628279,2.49322005624305,2.66811017780071,2.83888931143528,3.17384020228768,5588.44978147622,0.99980307911762
"mu[56,1]",6.85729418184567,0.00417383335351108,0.278133149374539,6.33704553481111,6.66794429551245,6.85165652017526,7.04059216196667,7.4176301815209,4440.53498946114,1.00021515201801
"mu[56,2]",6.110013522966,0.00225460961614146,0.174241011713138,5.76088129004576,5.99380402638269,6.10951373581701,6.22822225225759,6.44857345270122,5972.52612690425,1.00034905792536
"mu[56,3]",5.70466228814233,0.00228292006372176,0.176091723052067,5.35269745217802,5.58744574126397,5.70471573527241,5.82375707906528,6.04360932978805,5949.71929140102,1.00035681050757
"mu[56,4]",5.13412609192175,0.00322332698875272,0.236449145086181,4.66493097655234,4.97908094857232,5.13621321658234,5.29882905488127,5.58777869649538,5381.04677455156,1.00039687822415
"mu[57,1]",5.98960860833127,0.00410295976853623,0.275946737865553,5.44385795540338,5.80213767289959,5.99012084609812,6.17710045873509,6.52481319948688,4523.30644881376,0.999666072592882
"mu[57,2]",4.82373738591892,0.00165945602970513,0.13146979153831,4.56861777497784,4.73406709853253,4.82379893183583,4.9138532666808,5.0773687775019,6276.54214984821,1.00004122006191
"mu[57,3]",4.40358706325521,0.00166681459169991,0.132105703271541,4.14601628250766,4.31303935252015,4.40384015838826,4.49475348635137,4.65879440491211,6281.57496916645,1.00006739122515
"mu[57,4]",3.62962861315263,0.00253790922967082,0.18793427620544,3.26007960098763,3.5023915678438,3.62912114259197,3.75723792094514,3.99802461226779,5483.52491503987,1.00012341018456
"mu[58,1]",6.38434543785943,0.00404009646123985,0.284426039397387,5.83128321445517,6.18978329341579,6.38198662177138,6.57669010312042,6.95443213351711,4956.27321390255,0.999786883427033
"mu[58,2]",5.46709968412526,0.00220609420328666,0.17130197888985,5.12597117640827,5.35371123600923,5.46375009769121,5.58247525038765,5.80144944904068,6029.43549130085,1.00089788113196
"mu[58,3]",5.05573940708318,0.00223656065884291,0.17343354280474,4.70990383548511,4.94118882297049,5.05308089569834,5.17156769314018,5.39546320760787,6013.18864469159,1.00091532543849
"mu[58,4]",4.40260535584939,0.00330385153798688,0.24058414466676,3.93194801283589,4.24009304182337,4.40156717464797,4.56405533514267,4.88255975273763,5302.64993967415,1.00071387477689
"mu[59,1]",6.31804958358045,0.00426986572291858,0.290280019034999,5.75585840818927,6.12582689110789,6.31704744858306,6.51047501973198,6.87814220572049,4621.7436196367,1.00001799173898
"mu[59,2]",5.07518984722317,0.00220824868958955,0.172218993682066,4.73256083944463,4.95993209373128,5.07549426300118,5.19076487179738,5.40467216700302,6082.27611317368,1.00038166407624
"mu[59,3]",4.65231762903718,0.00224222063919173,0.174348417834167,4.30805008176643,4.53670050352304,4.65297093387244,4.76955803931799,4.98860785655519,6046.15573702553,1.00040162426699
"mu[59,4]",3.84094510801639,0.00367885746527109,0.242920635588164,3.37210272041706,3.67344437018582,3.84104464850767,4.00380773152525,4.31924589050602,4360.16469534427,1.00047732068509
"mu[60,1]",7.22718963298233,0.00374163616188398,0.290020232146405,6.65528718438461,7.0340291659343,7.22266549327991,7.42456441272598,7.79242860325945,6008.04923751603,1.00019233352
"mu[60,2]",5.63953015124866,0.00239206730871188,0.182988143976043,5.27281994426644,5.51560210946391,5.64236565175513,5.76476604070197,5.99697505531747,5851.92986853542,0.999890411057601
"mu[60,3]",5.20446768759706,0.00243067284516452,0.18612347120197,4.83129284600878,5.07851210395356,5.20839105713294,5.33167211141576,5.5683103157543,5863.39657060461,0.999905213259798
"mu[60,4]",4.22553300093532,0.00353871413061798,0.266359931363756,3.69924786721007,4.0467496550932,4.22945210038694,4.40462540578241,4.7479335315087,5665.61198458855,1.0001346323818
"mu[61,1]",7.04850831080472,0.00342044901836656,0.246677712057805,6.60524328610308,6.87261108679539,7.03144012890762,7.20706941773151,7.5605285185481,5201.08055243475,0.999810308507317
"mu[61,2]",6.52260790368232,0.0021497867188072,0.169799751612695,6.19058499461752,6.41032728921581,6.52304860558278,6.63703104206779,6.84988301990609,6238.54554700308,0.999788247959891
"mu[61,3]",6.12508347165171,0.00216758324541458,0.171025834795918,5.78880098072408,6.01184518556824,6.12457930428198,6.23984286378713,6.45478813361548,6225.46602067559,0.999777306480642
"mu[61,4]",5.66213132939872,0.00280721027500054,0.213824153683437,5.21713108284804,5.52138578636236,5.66980761815273,5.80753646490917,6.05807723249495,5801.81175855828,0.999643791165016
"mu[62,1]",6.05126113790514,0.00393011538415151,0.282980626535718,5.49691766239604,5.86234415410919,6.04727890675471,6.24267736194033,6.61078126060238,5184.45137526519,0.999800935700845
"mu[62,2]",5.08932109266057,0.00246428036494032,0.172725137334742,4.74967594248846,4.97332407194982,5.08769872862719,5.20718485292344,5.42915360399887,4912.82008653916,1.00026961493321
"mu[62,3]",4.67638066832509,0.00250090522041213,0.174828464062094,4.33348720415291,4.55816635754759,4.67579365297951,4.79617648832306,5.01840930077636,4886.8591070123,1.00026156367671
"mu[62,4]",4.00152655384387,0.00356969012110449,0.240764118097206,3.51706570272902,3.84095064857039,3.99819301027833,4.16843640823214,4.46517413665251,4549.06865501855,1.00001919083015
"mu[63,1]",6.82385041999192,0.00439410377197059,0.293260026162853,6.24943797367074,6.63316503322034,6.82547860674826,7.01699942313923,7.41128189576837,4454.15288552495,1.00039078168697
"mu[63,2]",5.73634512902392,0.00227846999781984,0.166528921201416,5.40619555042869,5.62528722326663,5.7351648186939,5.84676135117221,6.05643513495066,5341.86254451613,1.00018078607008
"mu[63,3]",5.31896539988081,0.00231782633869037,0.168638039975158,4.98418437903778,5.2076408489387,5.31807521938356,5.43097401396776,5.64365134925298,5293.57785040725,1.00021749154944
"mu[63,4]",4.58309040361302,0.00352905241266068,0.239388081867101,4.10717763887722,4.42557492563034,4.58277754165763,4.74019675091142,5.05559135272385,4601.38776001921,1.00065279302103
"mu[64,1]",6.42433267283285,0.00434286241666088,0.296269171695122,5.84586634499041,6.23217396564109,6.42818747033262,6.6235381871883,7.00562865124097,4653.94005024058,1.00073142947033
"mu[64,2]",5.30127050273183,0.00236017486209742,0.17401246755459,4.95188332899726,5.18988359906403,5.30067591065766,5.4175489906865,5.6397913510821,5435.91140721739,1.00004657756738
"mu[64,3]",4.88263367554722,0.00240302986396003,0.17609502434669,4.53084140053308,4.76861205797011,4.88156004314504,5.00105722313699,5.22576368328629,5370.01914074229,1.00001668635551
"mu[64,4]",4.12947911990951,0.00364065660139504,0.245248563364074,3.64674662671842,3.96558018006524,4.12722335676895,4.29670957289118,4.60521622536912,4537.8852584459,0.99995703687112
"mu[65,1]",6.68213718445911,0.00426555509798517,0.28638559400949,6.11722577976549,6.49175564846623,6.67888645620883,6.87563227941039,7.25837102579329,4507.66075501974,1.00043818438481
"mu[65,2]",5.70219975782785,0.00236369898392803,0.176221372779732,5.35507034210536,5.58424976943111,5.7003209800982,5.82260144792619,6.05030701022444,5558.18276484783,0.999727772147264
"mu[65,3]",5.28862304387851,0.00239300337765102,0.178356831561742,4.9359780816662,5.16999262370633,5.28574304512843,5.41100507739554,5.63950152761047,5555.11269965934,0.99970071976525
"mu[65,4]",4.60502275066179,0.0033600353999679,0.244806457470396,4.11469360503888,4.44263351899315,4.60469962217698,4.76770464174343,5.0906907541063,5308.33145774376,0.999654347187216
"mu[66,1]",5.53955142847648,0.00420339040240829,0.282943369914608,4.99837349284291,5.34593154426409,5.54099924732242,5.72935052574594,6.10171233842703,4531.05764067532,0.999755550551482
"mu[66,2]",4.68484287390837,0.00193326524516867,0.147818885940478,4.39469296093477,4.58596026880037,4.6852335549411,4.78403419347585,4.97065036974353,5846.24434042439,0.999993480152505
"mu[66,3]",4.27569357242178,0.00195531055705287,0.149519979060524,3.97910918226369,4.17545612253516,4.27588766912576,4.37587905534009,4.56455415982969,5847.45603093505,1.00003350528559
"mu[66,4]",3.6529506936465,0.00304556740534932,0.216915766627563,3.22490483683808,3.5050467009923,3.65539256921286,3.8064476517825,4.0585829545003,5072.77743569893,1.00030653324287
