"plate","well","sample","id","bio_rep","station","Instrument","depth","depthbin","time_collected","filter_start_time","time_min","vol","dilution","assay","marker","rep","extract","conc_machine","accepted","positives","negatives","log_offset"
"dPB134","C03","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",2.121200562,22205,40,22165,-12.1778209637475
"dPB134","C07","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",2.97578764,18209,46,18163,-12.1778209637475
"dPB134","C11","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",2.342319727,21619,43,21576,-12.1778209637475
"dPB134","C03","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",1.052480033,22205,20,22185,-12.1778209637475
"dPB134","C07","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.829604086,18209,13,18196,-12.1778209637475
"dPB134","C11","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",1.243403702,21619,23,21596,-12.1778209637475
"dPB127","C01","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"Cytb monoplex","cytb",1,"DNA1",4.33629274368286,19842,73,19769,-12.1778209637475
"dPB127","C05","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"Cytb monoplex","cytb",2,"DNA1",3.27353262901306,19434,54,19380,-12.1778209637475
"dPB127","C09","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"Cytb monoplex","cytb",3,"DNA1",4.84268093109131,21666,89,21577,-12.1778209637475
"dPB134","G04","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_16S",1,"DNA1",3.395146847,22209,64,22145,-12.2794713123018
"dPB134","G08","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_16S",2,"DNA1",2.957050323,20316,51,20265,-12.2794713123018
"dPB134","G12","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_16S",3,"DNA1",2.930506945,18490,46,18444,-12.2794713123018
"dPB134","G04","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",1.802451611,22209,34,22175,-12.2794713123018
"dPB134","G08","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",1.506587148,20316,26,20290,-12.2794713123018
"dPB134","G12","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.954798341,18490,15,18475,-12.2794713123018
"dPB134","G04","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.683653462,22209,13,22196,-12.2794713123018
"dPB134","G08","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.749270388,20316,13,20303,-12.2794713123018
"dPB134","G12","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.188522884,18490,3,18487,-12.2794713123018
"dPB127","G02","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"Cytb monoplex","cytb",1,"DNA1",3.69437789916992,18818,59,18759,-12.2794713123018
"dPB127","G06","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"Cytb monoplex","cytb",2,"DNA1",1.98857748508453,20724,35,20689,-12.2794713123018
"dPB127","G10","52345-555",555,1,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"Cytb monoplex","cytb",3,"DNA1",4.07748794555664,20232,70,20162,-12.2794713123018
"dPB134","C04","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_16S",1,"DNA1",1.553238153,21980,29,21951,-12.2794713123018
"dPB134","C08","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_16S",2,"DNA1",1.545994282,19037,25,19012,-12.2794713123018
"dPB134","C12","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_16S",3,"DNA1",1.995163798,18295,31,18264,-12.2794713123018
"dPB134","C04","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",1.446052313,21980,27,21953,-12.2794713123018
"dPB134","C08","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",1.051055074,19037,17,19020,-12.2794713123018
"dPB134","C12","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",1.351192713,18295,21,18274,-12.2794713123018
"dPB134","C04","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.961929128,21980,18,21962,-12.2794713123018
"dPB134","C08","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.431293496,19037,7,19030,-12.2794713123018
"dPB134","C12","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.512267935,18295,8,18287,-12.2794713123018
"dPB127","C02","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"Cytb monoplex","cytb",1,"DNA1",2.21130204200745,20236,38,20198,-12.2794713123018
"dPB127","C06","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"Cytb monoplex","cytb",2,"DNA1",1.59214234352112,19225,26,19199,-12.2794713123018
"dPB127","C10","52345-556",556,2,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"Cytb monoplex","cytb",3,"DNA1",2.11299896240234,20062,36,20026,-12.2794713123018
"dPB133","A03","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_16S",1,"DNA1",2.369637012,21867,44,21823,-12.2794713123018
"dPB133","A07","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_16S",2,"DNA1",3.201104641,18033,49,17984,-12.2794713123018
"dPB133","A11","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_16S",3,"DNA1",2.762614965,20465,48,20417,-12.2794713123018
"dPB133","A03","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",1.561269999,21867,29,21838,-12.2794713123018
"dPB133","A07","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",2.874061823,18033,44,17989,-12.2794713123018
"dPB133","A11","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",2.82023859,20465,49,20416,-12.2794713123018
"dPB133","A03","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.911834027,21867,17,21850,-12.2794713123018
"dPB133","A07","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",1.167096393,18033,18,18015,-12.2794713123018
"dPB133","A11","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",1.028607914,20465,18,20447,-12.2794713123018
"dPB125","A01","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"Cytb monoplex","cytb",1,"DNA1",3.47914052009583,20319,60,20259,-12.2794713123018
"dPB125","A05","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"Cytb monoplex","cytb",2,"DNA1",3.93611097335815,22155,74,22081,-12.2794713123018
"dPB125","A09","52345-557",557,3,"Husbandry Area","Pufferfish",2,"2 m",1558,1558,958,3.006333333,1,"Cytb monoplex","cytb",3,"DNA1",2.96492481231689,21454,54,21400,-12.2794713123018
"dPB133","H03","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_16S",1,"DNA1",2.454933405,21108,44,21064,-12.2809137534952
"dPB133","H07","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_16S",2,"DNA1",3.762378693,19418,62,19356,-12.2809137534952
"dPB133","H11","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_16S",3,"DNA1",5.139942646,19498,85,19413,-12.2809137534952
"dPB133","H03","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",1.617448568,21108,29,21079,-12.2809137534952
"dPB133","H07","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",1.697649002,19418,28,19390,-12.2809137534952
"dPB133","H11","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",2.415999413,19498,40,19458,-12.2809137534952
"dPB133","H03","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.665648207,21108,12,21096,-12.2809137534952
"dPB133","H07","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.539986762,19418,9,19409,-12.2809137534952
"dPB133","H11","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.593008012,19498,10,19488,-12.2809137534952
"dPB125","H01","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"Cytb monoplex","cytb",1,"DNA1",5.41145181655884,20483,94,20389,-12.2809137534952
"dPB125","H05","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"Cytb monoplex","cytb",2,"DNA1",4.26072263717651,21853,79,21774,-12.2809137534952
"dPB125","H09","52345-558",558,2,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"Cytb monoplex","cytb",3,"DNA1",4.37191820144653,20759,77,20682,-12.2809137534952
"dPB133","B03","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_16S",1,"DNA1",3.967864037,22869,77,22792,-12.2809137534952
"dPB133","B07","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_16S",2,"DNA1",5.525463581,20915,98,20817,-12.2809137534952
"dPB133","B11","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_16S",3,"DNA1",5.54220295,18937,89,18848,-12.2809137534952
"dPB133","B03","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",2.884391308,22869,56,22813,-12.2809137534952
"dPB133","B07","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",4.226338863,20915,75,20840,-12.2809137534952
"dPB133","B11","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",4.04510355,18937,65,18872,-12.2809137534952
"dPB133","B03","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",1.27709059,22869,25,22844,-12.2809137534952
"dPB133","B07","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",2.232352579,20915,40,20875,-12.2809137534952
"dPB133","B11","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",1.286359986,18937,21,18916,-12.2809137534952
"dPB125","B01","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"Cytb monoplex","cytb",1,"DNA1",6.20187330245972,21302,112,21190,-12.2809137534952
"dPB125","B05","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"Cytb monoplex","cytb",2,"DNA1",6.50522947311401,21218,117,21101,-12.2809137534952
"dPB125","B09","52345-559",559,3,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"Cytb monoplex","cytb",3,"DNA1",8.00728034973145,21819,148,21671,-12.2809137534952
"dPB133","D03","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_16S",1,"DNA1",3.066849232,21126,55,21071,-12.2809137534952
"dPB133","D07","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_16S",2,"DNA1",4.767629623,19781,80,19701,-12.2809137534952
"dPB133","D11","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_16S",3,"DNA1",4.337569237,22010,81,21929,-12.2809137534952
"dPB133","D03","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",2.564453602,21126,46,21080,-12.2809137534952
"dPB133","D07","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",3.75289011,19781,63,19718,-12.2809137534952
"dPB133","D11","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",2.997106075,22010,56,21954,-12.2809137534952
"dPB133","D03","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",1.107617722,21126,20,21106,-12.2809137534952
"dPB133","D07","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",1.949127832,19781,33,19748,-12.2809137534952
"dPB133","D11","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",1.540089407,22010,29,21981,-12.2809137534952
"dPB125","D01","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"Cytb monoplex","cytb",1,"DNA1",4.83198642730713,20250,83,20167,-12.2809137534952
"dPB125","D05","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"Cytb monoplex","cytb",2,"DNA1",4.57051372528076,21664,84,21580,-12.2809137534952
"dPB125","D09","52345-560",560,1,"Husbandry Area","Pufferfish",2,"2 m",1625,1625,985,3.002,1,"Cytb monoplex","cytb",3,"DNA1",6.21580791473389,22393,118,22275,-12.2809137534952
"dPB133","F02","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_16S",1,"DNA1",0.604996443,21396,11,21385,-12.2781416722166
"dPB133","F06","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.536588669,21930,10,21920,-12.2781416722166
"dPB133","F10","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.540136158,21786,10,21776,-12.2781416722166
"dPB133","F02","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.164968178,21396,3,21393,-12.2781416722166
"dPB133","F06","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.590260923,21930,11,21919,-12.2781416722166
"dPB133","F10","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.378069252,21786,7,21779,-12.2781416722166
"dPB133","F02","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.164883364,21396,3,21393,-12.2781416722166
"dPB133","F06","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.214336953,21930,4,21926,-12.2781416722166
"dPB133","F10","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.215851172,21786,4,21782,-12.2781416722166
"dPB124","F02","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"Cytb monoplex","cytb",1,"DNA1",0.441949874162674,21300,8,21292,-12.2781416722166
"dPB124","F06","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"Cytb monoplex","cytb",2,"DNA1",1.05055809020996,19046,17,19029,-12.2781416722166
"dPB124","F10","52345-561",561,2,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"Cytb monoplex","cytb",3,"DNA1",0.60005921125412,21572,11,21561,-12.2781416722166
"dPB134","F04","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_16S",1,"DNA1",4.832830906,21954,90,21864,-12.2781416722166
"dPB134","F08","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_16S",2,"DNA1",4.339148998,22002,81,21921,-12.2781416722166
"dPB134","F12","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_16S",3,"DNA1",4.54872942,20731,80,20651,-12.2781416722166
"dPB134","F04","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",2.413933992,21954,45,21909,-12.2781416722166
"dPB134","F08","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",2.140789509,22002,40,21962,-12.2781416722166
"dPB134","F12","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",2.044752121,20731,36,20695,-12.2781416722166
"dPB134","F04","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.472500992,21954,9,21945,-12.2781416722166
"dPB134","F08","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.366480484,22002,7,21995,-12.2781416722166
"dPB134","F12","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.673300968,20731,12,20719,-12.2781416722166
"dPB127","F02","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"Cytb monoplex","cytb",1,"DNA1",4.00862550735474,19697,67,19630,-12.2781416722166
"dPB127","F06","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"Cytb monoplex","cytb",2,"DNA1",3.71051144599915,19689,62,19627,-12.2781416722166
"dPB127","F10","52345-562",562,1,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"Cytb monoplex","cytb",3,"DNA1",4.03169727325439,21046,72,20974,-12.2781416722166
"dPB134","B01","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_16S",1,"DNA1",1.131135941,19771,19,19752,-12.2781416722166
"dPB134","B05","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.650013685,21725,12,21713,-12.2781416722166
"dPB134","B09","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.844975948,22285,16,22269,-12.2781416722166
"dPB134","B01","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.297561914,19771,5,19766,-12.2781416722166
"dPB134","B05","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.487476587,21725,9,21716,-12.2781416722166
"dPB134","B09","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.528038859,22285,10,22275,-12.2781416722166
"dPB134","B01","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.059220429,19771,1,19770,-12.2781416722166
"dPB134","B05","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.270526127,21725,5,21720,-12.2781416722166
"dPB134","B09","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.158007695,22285,3,22282,-12.2781416722166
"dPB126","B01","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"Cytb monoplex","cytb",1,"DNA1",0.802735447883606,19059,13,19046,-12.2781416722166
"dPB126","B05","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"Cytb monoplex","cytb",2,"DNA1",0.78326940536499,21035,14,21021,-12.2781416722166
"dPB126","B09","52345-563",563,3,"Husbandry Area","Pufferfish",2,"2 m",1648,1648,1008,3.010333333,1,"Cytb monoplex","cytb",3,"DNA1",1.05649924278259,20053,18,20035,-12.2781416722166
"dPB133","F03","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_16S",1,"DNA1",0.310291588,22752,6,22746,-12.2092595364587
"dPB133","F07","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.33603844,21009,6,21003,-12.2092595364587
"dPB133","F11","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.41434139,22719,8,22711,-12.2092595364587
"dPB133","F03","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.051709585,22752,1,22751,-12.2092595364587
"dPB133","F07","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.224014953,21009,4,21005,-12.2092595364587
"dPB133","F11","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.155360922,22719,3,22716,-12.2092595364587
"dPB133","F03","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.051695947,22752,1,22751,-12.2092595364587
"dPB133","F07","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,21009,0,21009,-12.2092595364587
"dPB133","F11","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.051729989,22719,1,22718,-12.2092595364587
"dPB125","F01","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"Cytb monoplex","cytb",1,"DNA1",0.53444892168045,19816,9,19807,-12.2092595364587
"dPB125","F05","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"Cytb monoplex","cytb",2,"DNA1",0.431297093629837,21826,8,21818,-12.2092595364587
"dPB125","F09","52345-564",564,1,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"Cytb monoplex","cytb",3,"DNA1",0.156130656599998,22607,3,22604,-12.2092595364587
"dPB134","E01","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,19439,0,19439,-12.2092595364587
"dPB134","E05","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.109765865,21437,2,21435,-12.2092595364587
"dPB134","E09","52345-565",565,2,"Husbandry Area","Pufferfish",2,"2 m",1658,1658,1018,3.225,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.113597311,20714,2,20712,-12.2092595364587
